Run,BioProject,BioSample,Source
SRR8543662,PRJNA518454,SAMN10864054,phyllosphere metagenome
SRR8543661,PRJNA518456,SAMN10864258,phyllosphere metagenome
SRR8543660,PRJNA518455,SAMN10864053,phyllosphere metagenome
SRR8543659,PRJNA518449,SAMN10863911,phyllosphere metagenome
SRR8543658,PRJNA518450,SAMN10864317,phyllosphere metagenome
SRR8543657,PRJNA518451,SAMN10863904,phyllosphere metagenome
SRR8543656,PRJNA518453,SAMN10864257,phyllosphere metagenome
SRR8543655,PRJNA518452,SAMN10863903,phyllosphere metagenome
SRR8543653,PRJNA518448,SAMN10863909,phyllosphere metagenome
SRR8543604,PRJNA518446,SAMN10864234,phyllosphere metagenome
SRR8543603,PRJNA518447,SAMN10864044,phyllosphere metagenome
SRR8543517,PRJNA518445,SAMN10864219,phyllosphere metagenome
SRR7162643,PRJNA465695,SAMN09091827,phyllosphere metagenome
SRR6988750,PRJNA443658,SAMN08777689,phyllosphere metagenome
SRR6988749,PRJNA443659,SAMN08779039,phyllosphere metagenome
SRR6988748,PRJNA443660,SAMN08777688,phyllosphere metagenome
SRR6988747,PRJNA443656,SAMN08777476,phyllosphere metagenome
SRR6988746,PRJNA443657,SAMN08779038,phyllosphere metagenome
SRR6988745,PRJNA443655,SAMN08779037,phyllosphere metagenome
SRR6988717,PRJNA443653,SAMN08777318,phyllosphere metagenome
SRR6988716,PRJNA443654,SAMN08779036,phyllosphere metagenome
SRR6988715,PRJNA443652,SAMN08779035,phyllosphere metagenome
SRR6987786,PRJNA443651,SAMN08777477,phyllosphere metagenome
SRR6987783,PRJNA443648,SAMN08778783,phyllosphere metagenome
SRR6987782,PRJNA443647,SAMN08777319,phyllosphere metagenome
SRR6987781,PRJNA443650,SAMN08779034,phyllosphere metagenome
SRR6987780,PRJNA443649,SAMN08779033,phyllosphere metagenome
SRR6987779,PRJNA443646,SAMN08778782,phyllosphere metagenome
SRR6987778,PRJNA443644,SAMN08776966,phyllosphere metagenome
SRR6987777,PRJNA443645,SAMN08776965,phyllosphere metagenome
SRR6987775,PRJNA443643,SAMN08778325,phyllosphere metagenome
SRR6987551,PRJNA443642,SAMN08777478,phyllosphere metagenome
SRR6987550,PRJNA443640,SAMN08777479,phyllosphere metagenome
SRR6987549,PRJNA443638,SAMN08778322,phyllosphere metagenome
SRR6987548,PRJNA443641,SAMN08778324,phyllosphere metagenome
SRR6987547,PRJNA443639,SAMN08778323,phyllosphere metagenome
SRR6987546,PRJNA443637,SAMN08777320,phyllosphere metagenome
SRR6987545,PRJNA443635,SAMN08776967,phyllosphere metagenome
SRR6987544,PRJNA443636,SAMN08778321,phyllosphere metagenome
SRR6987470,PRJNA443634,SAMN08778320,phyllosphere metagenome
SRR6987439,PRJNA443633,SAMN08778319,phyllosphere metagenome
SRR6987410,PRJNA443621,SAMN08777322,phyllosphere metagenome
SRR6987409,PRJNA443620,SAMN08778777,phyllosphere metagenome
SRR6987408,PRJNA443618,SAMN08778316,phyllosphere metagenome
SRR6987407,PRJNA443632,SAMN08778781,phyllosphere metagenome
SRR6987322,PRJNA443914,SAMN08777323,phyllosphere metagenome
SRR6987321,PRJNA443912,SAMN08778655,phyllosphere metagenome
SRR6987320,PRJNA443619,SAMN08778776,phyllosphere metagenome
SRR6987276,PRJNA443913,SAMN08777324,phyllosphere metagenome
SRR6987261,PRJNA443631,SAMN08777480,phyllosphere metagenome
SRR6987155,PRJNA443630,SAMN08777481,phyllosphere metagenome
SRR6986833,PRJNA443629,SAMN08778318,phyllosphere metagenome
SRR6986828,PRJNA443628,SAMN08776968,phyllosphere metagenome
SRR6986686,PRJNA443627,SAMN08778317,phyllosphere metagenome
SRR6986685,PRJNA443626,SAMN08778780,phyllosphere metagenome
SRR6986590,PRJNA443624,SAMN08777321,phyllosphere metagenome
SRR6986587,PRJNA443625,SAMN08778779,phyllosphere metagenome
SRR6986533,PRJNA443622,SAMN08778708,phyllosphere metagenome
SRR6986529,PRJNA443623,SAMN08778778,phyllosphere metagenome
SRR6986446,PRJNA443909,SAMN08777326,phyllosphere metagenome
SRR6986445,PRJNA443910,SAMN08778654,phyllosphere metagenome
SRR6986420,PRJNA443911,SAMN08777325,phyllosphere metagenome
SRR6986174,PRJNA443901,SAMN08779018,phyllosphere metagenome
SRR6986173,PRJNA443907,SAMN08778652,phyllosphere metagenome
SRR6986096,PRJNA443902,SAMN08779019,phyllosphere metagenome
SRR6986095,PRJNA443906,SAMN08777356,phyllosphere metagenome
SRR6986094,PRJNA443903,SAMN08778650,phyllosphere metagenome
SRR6985974,PRJNA443905,SAMN08778651,phyllosphere metagenome
SRR6985973,PRJNA443904,SAMN08777357,phyllosphere metagenome
SRR6985970,PRJNA443908,SAMN08778653,phyllosphere metagenome
SRR6983859,PRJNA443898,SAMN08778998,phyllosphere metagenome
SRR6983803,PRJNA443897,SAMN08777358,phyllosphere metagenome
SRR6983802,PRJNA443899,SAMN08778649,phyllosphere metagenome
SRR6983801,PRJNA443896,SAMN08778997,phyllosphere metagenome
SRR6983800,PRJNA443900,SAMN08777482,phyllosphere metagenome
SRR6983579,PRJNA443892,SAMN08778995,phyllosphere metagenome
SRR6983578,PRJNA443895,SAMN08777359,phyllosphere metagenome
SRR6983577,PRJNA443894,SAMN08777360,phyllosphere metagenome
SRR6983576,PRJNA443890,SAMN08778994,phyllosphere metagenome
SRR6983575,PRJNA443893,SAMN08778996,phyllosphere metagenome
SRR6983574,PRJNA443889,SAMN08777361,phyllosphere metagenome
SRR6983573,PRJNA443891,SAMN08777483,phyllosphere metagenome
SRR6983428,PRJNA443886,SAMN08778992,phyllosphere metagenome
SRR6983427,PRJNA443888,SAMN08778993,phyllosphere metagenome
SRR6983426,PRJNA443884,SAMN08776986,phyllosphere metagenome
SRR6983425,PRJNA443887,SAMN08777484,phyllosphere metagenome
SRR6983424,PRJNA443885,SAMN08778991,phyllosphere metagenome
SRR6983417,PRJNA443882,SAMN08778989,phyllosphere metagenome
SRR6983416,PRJNA443883,SAMN08778990,phyllosphere metagenome
SRR6983415,PRJNA443881,SAMN08777493,phyllosphere metagenome
SRR6983177,PRJNA443875,SAMN08778972,phyllosphere metagenome
SRR6983176,PRJNA443874,SAMN08777362,phyllosphere metagenome
SRR6983175,PRJNA443873,SAMN08778971,phyllosphere metagenome
SRR6983174,PRJNA443876,SAMN08778973,phyllosphere metagenome
SRR6983173,PRJNA443879,SAMN08776987,phyllosphere metagenome
SRR6983172,PRJNA443878,SAMN08778974,phyllosphere metagenome
SRR6983171,PRJNA443880,SAMN08778975,phyllosphere metagenome
SRR6983170,PRJNA443877,SAMN08776988,phyllosphere metagenome
SRR6983024,PRJNA443872,SAMN08777494,phyllosphere metagenome
SRR6982840,PRJNA443866,SAMN08778647,phyllosphere metagenome
SRR6982839,PRJNA443869,SAMN08777363,phyllosphere metagenome
SRR6982838,PRJNA443868,SAMN08778648,phyllosphere metagenome
SRR6982837,PRJNA443870,SAMN08778969,phyllosphere metagenome
SRR6982836,PRJNA443871,SAMN08778970,phyllosphere metagenome
SRR6982835,PRJNA443867,SAMN08777364,phyllosphere metagenome
SRR6982827,PRJNA443860,SAMN08778968,phyllosphere metagenome
SRR6982813,PRJNA443859,SAMN08777259,phyllosphere metagenome
SRR6982800,PRJNA443857,SAMN08778966,phyllosphere metagenome
SRR6982797,PRJNA443856,SAMN08777260,phyllosphere metagenome
SRR6982743,PRJNA443858,SAMN08778967,phyllosphere metagenome
SRR6982742,PRJNA443779,SAMN08776989,phyllosphere metagenome
SRR6982741,PRJNA443777,SAMN08777495,phyllosphere metagenome
SRR6982740,PRJNA443855,SAMN08778947,phyllosphere metagenome
SRR6982739,PRJNA443778,SAMN08778946,phyllosphere metagenome
SRR6982700,PRJNA443776,SAMN08778945,phyllosphere metagenome
SRR6982699,PRJNA443775,SAMN08778646,phyllosphere metagenome
SRR6982602,PRJNA443772,SAMN08778944,phyllosphere metagenome
SRR6982590,PRJNA443774,SAMN08777496,phyllosphere metagenome
SRR6982587,PRJNA443773,SAMN08776990,phyllosphere metagenome
SRR6982572,PRJNA443771,SAMN08778638,phyllosphere metagenome
SRR6982571,PRJNA443769,SAMN08777261,phyllosphere metagenome
SRR6982570,PRJNA443770,SAMN08778637,phyllosphere metagenome
SRR6982569,PRJNA443766,SAMN08778942,phyllosphere metagenome
SRR6982568,PRJNA443765,SAMN08778941,phyllosphere metagenome
SRR6982567,PRJNA443763,SAMN08777263,phyllosphere metagenome
SRR6982566,PRJNA443764,SAMN08777262,phyllosphere metagenome
SRR6982565,PRJNA443762,SAMN08778636,phyllosphere metagenome
SRR6982564,PRJNA443768,SAMN08778943,phyllosphere metagenome
SRR6982563,PRJNA443767,SAMN08777497,phyllosphere metagenome
SRR6982562,PRJNA443761,SAMN08776991,phyllosphere metagenome
SRR6981897,PRJNA443757,SAMN08778938,phyllosphere metagenome
SRR6981896,PRJNA443754,SAMN08776707,phyllosphere metagenome
SRR6981895,PRJNA443753,SAMN08778635,phyllosphere metagenome
SRR6981888,PRJNA443756,SAMN08776993,phyllosphere metagenome
SRR6981887,PRJNA443755,SAMN08778921,phyllosphere metagenome
SRR6981886,PRJNA443758,SAMN08778939,phyllosphere metagenome
SRR6981673,PRJNA443759,SAMN08776992,phyllosphere metagenome
SRR6981672,PRJNA443760,SAMN08778940,phyllosphere metagenome
SRR6981636,PRJNA443751,SAMN08778634,phyllosphere metagenome
SRR6981629,PRJNA443750,SAMN08777264,phyllosphere metagenome
SRR6981628,PRJNA443749,SAMN08778633,phyllosphere metagenome
SRR6981627,PRJNA443752,SAMN08778920,phyllosphere metagenome
SRR6981626,PRJNA443746,SAMN08776723,phyllosphere metagenome
SRR6981625,PRJNA443747,SAMN08778632,phyllosphere metagenome
SRR6981624,PRJNA443748,SAMN08777498,phyllosphere metagenome
SRR6981623,PRJNA443745,SAMN08778631,phyllosphere metagenome
SRR6981270,PRJNA443743,SAMN08777265,phyllosphere metagenome
SRR6981185,PRJNA443744,SAMN08778630,phyllosphere metagenome
SRR3100155,PRJNA308562,SAMN04397412,phyllosphere metagenome
SRR3100154,PRJNA308562,SAMN04397411,phyllosphere metagenome
SRR3100153,PRJNA308562,SAMN04397410,phyllosphere metagenome
SRR3100152,PRJNA308562,SAMN04397409,phyllosphere metagenome
SRR3100151,PRJNA308562,SAMN04397408,phyllosphere metagenome
SRR3100150,PRJNA308562,SAMN04397407,phyllosphere metagenome
SRR3100149,PRJNA308562,SAMN04397406,phyllosphere metagenome
SRR3100148,PRJNA308562,SAMN04397405,phyllosphere metagenome
SRR3100147,PRJNA308562,SAMN04397404,phyllosphere metagenome
SRR3100146,PRJNA308562,SAMN04397403,phyllosphere metagenome
SRR2924470,PRJNA297239,SAMN04125643,phyllosphere metagenome
SRR2924469,PRJNA297239,SAMN04125642,phyllosphere metagenome
SRR2924468,PRJNA297239,SAMN04125641,phyllosphere metagenome
SRR2924465,PRJNA297239,SAMN04125640,phyllosphere metagenome
SRR2924464,PRJNA297239,SAMN04125639,phyllosphere metagenome
SRR2924463,PRJNA297239,SAMN04125638,phyllosphere metagenome
SRR2924462,PRJNA297239,SAMN04125637,phyllosphere metagenome
SRR2924461,PRJNA297239,SAMN04125636,phyllosphere metagenome
SRR2924460,PRJNA297239,SAMN04125635,phyllosphere metagenome
SRR2924459,PRJNA297239,SAMN04125634,phyllosphere metagenome
SRR2924458,PRJNA297239,SAMN04125633,phyllosphere metagenome
SRR2924457,PRJNA297239,SAMN04125632,phyllosphere metagenome
SRR2924456,PRJNA297239,SAMN04125631,phyllosphere metagenome
SRR2924455,PRJNA297239,SAMN04125630,phyllosphere metagenome
SRR2924454,PRJNA297239,SAMN04125629,phyllosphere metagenome
SRR2924453,PRJNA297239,SAMN04125628,phyllosphere metagenome
SRR2924452,PRJNA297239,SAMN04125627,phyllosphere metagenome
SRR2924450,PRJNA297239,SAMN04125626,phyllosphere metagenome
SRR2924447,PRJNA297239,SAMN04125625,phyllosphere metagenome
SRR2924446,PRJNA297239,SAMN04125624,phyllosphere metagenome
SRR2924445,PRJNA297239,SAMN04125623,phyllosphere metagenome
SRR23420019,PRJNA932145,SAMN33169010,phyllosphere metagenome
SRR23419939,PRJNA932145,SAMN33169040,phyllosphere metagenome
SRR23419940,PRJNA932145,SAMN33169039,phyllosphere metagenome
SRR23419941,PRJNA932145,SAMN33169038,phyllosphere metagenome
SRR23419943,PRJNA932145,SAMN33169037,phyllosphere metagenome
SRR23419991,PRJNA932145,SAMN33169036,phyllosphere metagenome
SRR23419992,PRJNA932145,SAMN33169035,phyllosphere metagenome
SRR23419993,PRJNA932145,SAMN33169034,phyllosphere metagenome
SRR23419994,PRJNA932145,SAMN33169033,phyllosphere metagenome
SRR23419995,PRJNA932145,SAMN33169032,phyllosphere metagenome
SRR23419996,PRJNA932145,SAMN33169031,phyllosphere metagenome
SRR23419998,PRJNA932145,SAMN33169030,phyllosphere metagenome
SRR23419999,PRJNA932145,SAMN33169028,phyllosphere metagenome
SRR23420000,PRJNA932145,SAMN33169027,phyllosphere metagenome
SRR23420001,PRJNA932145,SAMN33169026,phyllosphere metagenome
SRR23420002,PRJNA932145,SAMN33169025,phyllosphere metagenome
SRR23420003,PRJNA932145,SAMN33169024,phyllosphere metagenome
SRR23420004,PRJNA932145,SAMN33169023,phyllosphere metagenome
SRR23420005,PRJNA932145,SAMN33169022,phyllosphere metagenome
SRR23420006,PRJNA932145,SAMN33169021,phyllosphere metagenome
SRR23420007,PRJNA932145,SAMN33169020,phyllosphere metagenome
SRR23420009,PRJNA932145,SAMN33169019,phyllosphere metagenome
SRR23420010,PRJNA932145,SAMN33169018,phyllosphere metagenome
SRR23420011,PRJNA932145,SAMN33169017,phyllosphere metagenome
SRR23420012,PRJNA932145,SAMN33169016,phyllosphere metagenome
SRR23420013,PRJNA932145,SAMN33169015,phyllosphere metagenome
SRR23420014,PRJNA932145,SAMN33169014,phyllosphere metagenome
SRR23420015,PRJNA932145,SAMN33169013,phyllosphere metagenome
SRR23420016,PRJNA932145,SAMN33169012,phyllosphere metagenome
SRR23420017,PRJNA932145,SAMN33169011,phyllosphere metagenome
SRR23280465,PRJNA929667,SAMN32580422,phyllosphere metagenome
SRR23280466,PRJNA929667,SAMN32580422,phyllosphere metagenome
SRR4996354,PRJNA262403,SAMN05661034,moss metagenome
SRR4996353,PRJNA262403,SAMN05661034,moss metagenome
SRR4996352,PRJNA262403,SAMN05661034,moss metagenome
SRR4996351,PRJNA262403,SAMN05661034,moss metagenome
SRR4996350,PRJNA262403,SAMN05661034,moss metagenome
SRR4996349,PRJNA262403,SAMN05661034,moss metagenome
SRR4996348,PRJNA262403,SAMN05661034,moss metagenome
SRR4996347,PRJNA262403,SAMN05661034,moss metagenome
SRR4996346,PRJNA262403,SAMN05661034,moss metagenome
SRR4996345,PRJNA262403,SAMN05661034,moss metagenome
SRR4996344,PRJNA262403,SAMN05661034,moss metagenome
SRR4996343,PRJNA262403,SAMN05661034,moss metagenome
SRR4996342,PRJNA262403,SAMN05661034,moss metagenome
SRR4996341,PRJNA262403,SAMN05661034,moss metagenome
SRR4996340,PRJNA262403,SAMN05661034,moss metagenome
SRR4996332,PRJNA262218,SAMN05660697,moss metagenome
SRR4996331,PRJNA262218,SAMN05660697,moss metagenome
SRR4996330,PRJNA262218,SAMN05660697,moss metagenome
SRR4996329,PRJNA262218,SAMN05660697,moss metagenome
SRR4996328,PRJNA262218,SAMN05660697,moss metagenome
SRR4996327,PRJNA262218,SAMN05660697,moss metagenome
SRR4996326,PRJNA262218,SAMN05660697,moss metagenome
SRR4996325,PRJNA262218,SAMN05660697,moss metagenome
SRR4996324,PRJNA262218,SAMN05660697,moss metagenome
SRR4996323,PRJNA262218,SAMN05660697,moss metagenome
SRR4996322,PRJNA262218,SAMN05660697,moss metagenome
SRR21396302,PRJNA876041,SAMN30636267,metagenome
SRR21396303,PRJNA876041,SAMN30636266,metagenome
SRR21396304,PRJNA876041,SAMN30636329,metagenome
SRR21396305,PRJNA876041,SAMN30636328,metagenome
SRR21396306,PRJNA876041,SAMN30636265,metagenome
SRR21396307,PRJNA876041,SAMN30636327,metagenome
SRR21396308,PRJNA876041,SAMN30636326,metagenome
SRR21396309,PRJNA876041,SAMN30636325,metagenome
SRR21396310,PRJNA876041,SAMN30636324,metagenome
SRR21396311,PRJNA876041,SAMN30636323,metagenome
SRR21396312,PRJNA876041,SAMN30636322,metagenome
SRR21396313,PRJNA876041,SAMN30636321,metagenome
SRR21396314,PRJNA876041,SAMN30636320,metagenome
SRR21396315,PRJNA876041,SAMN30636319,metagenome
SRR21396316,PRJNA876041,SAMN30636318,metagenome
SRR21396317,PRJNA876041,SAMN30636264,metagenome
SRR21396318,PRJNA876041,SAMN30636317,metagenome
SRR21396319,PRJNA876041,SAMN30636316,metagenome
SRR21396320,PRJNA876041,SAMN30636315,metagenome
SRR21396321,PRJNA876041,SAMN30636314,metagenome
SRR21396322,PRJNA876041,SAMN30636313,metagenome
SRR21396323,PRJNA876041,SAMN30636312,metagenome
SRR21396324,PRJNA876041,SAMN30636311,metagenome
SRR21396325,PRJNA876041,SAMN30636310,metagenome
SRR21396326,PRJNA876041,SAMN30636309,metagenome
SRR21396327,PRJNA876041,SAMN30636308,metagenome
SRR21396328,PRJNA876041,SAMN30636263,metagenome
SRR21396329,PRJNA876041,SAMN30636307,metagenome
SRR21396330,PRJNA876041,SAMN30636306,metagenome
SRR21396331,PRJNA876041,SAMN30636305,metagenome
SRR21396332,PRJNA876041,SAMN30636304,metagenome
SRR21396333,PRJNA876041,SAMN30636303,metagenome
SRR21396334,PRJNA876041,SAMN30636302,metagenome
SRR21396335,PRJNA876041,SAMN30636301,metagenome
SRR21396336,PRJNA876041,SAMN30636300,metagenome
SRR21396337,PRJNA876041,SAMN30636299,metagenome
SRR21396338,PRJNA876041,SAMN30636298,metagenome
SRR21396339,PRJNA876041,SAMN30636262,metagenome
SRR21396340,PRJNA876041,SAMN30636297,metagenome
SRR21396341,PRJNA876041,SAMN30636296,metagenome
SRR21396342,PRJNA876041,SAMN30636295,metagenome
SRR21396343,PRJNA876041,SAMN30636294,metagenome
SRR21396344,PRJNA876041,SAMN30636293,metagenome
SRR21396345,PRJNA876041,SAMN30636292,metagenome
SRR21396346,PRJNA876041,SAMN30636291,metagenome
SRR21396347,PRJNA876041,SAMN30636290,metagenome
SRR21396348,PRJNA876041,SAMN30636289,metagenome
SRR21396349,PRJNA876041,SAMN30636288,metagenome
SRR21396350,PRJNA876041,SAMN30636261,metagenome
SRR21396351,PRJNA876041,SAMN30636287,metagenome
SRR21396352,PRJNA876041,SAMN30636286,metagenome
SRR21396353,PRJNA876041,SAMN30636285,metagenome
SRR21396354,PRJNA876041,SAMN30636284,metagenome
SRR21396355,PRJNA876041,SAMN30636283,metagenome
SRR21396356,PRJNA876041,SAMN30636282,metagenome
SRR21396357,PRJNA876041,SAMN30636281,metagenome
SRR21396358,PRJNA876041,SAMN30636280,metagenome
SRR21396359,PRJNA876041,SAMN30636279,metagenome
SRR21396360,PRJNA876041,SAMN30636278,metagenome
SRR21396361,PRJNA876041,SAMN30636260,metagenome
SRR21396362,PRJNA876041,SAMN30636277,metagenome
SRR21396363,PRJNA876041,SAMN30636276,metagenome
SRR21396364,PRJNA876041,SAMN30636275,metagenome
SRR21396365,PRJNA876041,SAMN30636274,metagenome
SRR21396366,PRJNA876041,SAMN30636273,metagenome
SRR21396367,PRJNA876041,SAMN30636272,metagenome
SRR21396368,PRJNA876041,SAMN30636271,metagenome
SRR21396369,PRJNA876041,SAMN30636270,metagenome
SRR21396370,PRJNA876041,SAMN30636269,metagenome
SRR21396371,PRJNA876041,SAMN30636268,metagenome
SRR21396372,PRJNA876041,SAMN30636259,metagenome
SRR21396373,PRJNA876041,SAMN30636258,metagenome
SRR21396078,PRJNA876035,SAMN30636104,metagenome
SRR21396079,PRJNA876035,SAMN30636103,metagenome
SRR21396080,PRJNA876035,SAMN30636165,metagenome
SRR21396081,PRJNA876035,SAMN30636102,metagenome
SRR21396082,PRJNA876035,SAMN30636164,metagenome
SRR21396083,PRJNA876035,SAMN30636163,metagenome
SRR21396084,PRJNA876035,SAMN30636162,metagenome
SRR21396085,PRJNA876035,SAMN30636161,metagenome
SRR21396086,PRJNA876035,SAMN30636160,metagenome
SRR21396087,PRJNA876035,SAMN30636159,metagenome
SRR21396088,PRJNA876035,SAMN30636158,metagenome
SRR21396089,PRJNA876035,SAMN30636157,metagenome
SRR21396090,PRJNA876035,SAMN30636156,metagenome
SRR21396091,PRJNA876035,SAMN30636155,metagenome
SRR21396092,PRJNA876035,SAMN30636101,metagenome
SRR21396093,PRJNA876035,SAMN30636154,metagenome
SRR21396094,PRJNA876035,SAMN30636153,metagenome
SRR21396095,PRJNA876035,SAMN30636152,metagenome
SRR21396096,PRJNA876035,SAMN30636151,metagenome
SRR21396097,PRJNA876035,SAMN30636150,metagenome
SRR21396098,PRJNA876035,SAMN30636149,metagenome
SRR21396099,PRJNA876035,SAMN30636148,metagenome
SRR21396100,PRJNA876035,SAMN30636147,metagenome
SRR21396101,PRJNA876035,SAMN30636146,metagenome
SRR21396102,PRJNA876035,SAMN30636145,metagenome
SRR21396103,PRJNA876035,SAMN30636100,metagenome
SRR21396104,PRJNA876035,SAMN30636144,metagenome
SRR21396105,PRJNA876035,SAMN30636143,metagenome
SRR21396106,PRJNA876035,SAMN30636142,metagenome
SRR21396107,PRJNA876035,SAMN30636141,metagenome
SRR21396108,PRJNA876035,SAMN30636140,metagenome
SRR21396109,PRJNA876035,SAMN30636139,metagenome
SRR21396110,PRJNA876035,SAMN30636138,metagenome
SRR21396111,PRJNA876035,SAMN30636137,metagenome
SRR21396112,PRJNA876035,SAMN30636136,metagenome
SRR21396113,PRJNA876035,SAMN30636135,metagenome
SRR21396114,PRJNA876035,SAMN30636099,metagenome
SRR21396115,PRJNA876035,SAMN30636134,metagenome
SRR21396116,PRJNA876035,SAMN30636133,metagenome
SRR21396117,PRJNA876035,SAMN30636132,metagenome
SRR21396118,PRJNA876035,SAMN30636131,metagenome
SRR21396119,PRJNA876035,SAMN30636130,metagenome
SRR21396120,PRJNA876035,SAMN30636129,metagenome
SRR21396121,PRJNA876035,SAMN30636128,metagenome
SRR21396122,PRJNA876035,SAMN30636127,metagenome
SRR21396123,PRJNA876035,SAMN30636126,metagenome
SRR21396124,PRJNA876035,SAMN30636125,metagenome
SRR21396125,PRJNA876035,SAMN30636098,metagenome
SRR21396126,PRJNA876035,SAMN30636124,metagenome
SRR21396127,PRJNA876035,SAMN30636123,metagenome
SRR21396128,PRJNA876035,SAMN30636122,metagenome
SRR21396129,PRJNA876035,SAMN30636121,metagenome
SRR21396130,PRJNA876035,SAMN30636120,metagenome
SRR21396131,PRJNA876035,SAMN30636119,metagenome
SRR21396132,PRJNA876035,SAMN30636118,metagenome
SRR21396133,PRJNA876035,SAMN30636117,metagenome
SRR21396134,PRJNA876035,SAMN30636116,metagenome
SRR21396135,PRJNA876035,SAMN30636115,metagenome
SRR21396136,PRJNA876035,SAMN30636097,metagenome
SRR21396137,PRJNA876035,SAMN30636114,metagenome
SRR21396138,PRJNA876035,SAMN30636113,metagenome
SRR21396139,PRJNA876035,SAMN30636112,metagenome
SRR21396140,PRJNA876035,SAMN30636111,metagenome
SRR21396141,PRJNA876035,SAMN30636110,metagenome
SRR21396142,PRJNA876035,SAMN30636109,metagenome
SRR21396143,PRJNA876035,SAMN30636108,metagenome
