Run,BioSample,BioProject,Source,Location,Lat,Lon,Env,MHET_Abundance
SRR23986967,SAMN33944403,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,1.285916998
SRR24044291,SAMN34043053,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.146791146
SRR24044293,SAMN34043051,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.071059064
SRR24044296,SAMN34043085,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.190488163
SRR24044297,SAMN34043084,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.110457981
SRR24044299,SAMN34043083,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.178042216
SRR24044300,SAMN34043082,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.199336024
SRR24044301,SAMN34043081,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.125183016
SRR24044302,SAMN34043080,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.280735902
SRR24044303,SAMN34043079,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.53131634
SRR24044304,SAMN34043078,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.52375844
SRR24044305,SAMN34043077,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.975196099
SRR24044306,SAMN34043076,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.715512307
SRR24044307,SAMN34043075,PRJNA951460,gut metagenome,"China: Wei Fang,Shan Dong",36.62,119.1,compost,0.238308968
SRR24044308,SAMN34043074,PRJNA951460,gut metagenome,"China: Wei Fan,Shan Dong",36.62,119.1,compost,0.260525369
SRR24044311,SAMN34043072,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.14946304
SRR24044312,SAMN34043071,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.4732424
SRR24044313,SAMN34043070,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.070138195
SRR24044314,SAMN34043069,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.07814384
SRR24044315,SAMN34043068,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.287443463
SRR24044316,SAMN34043067,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.638153415
SRR24044317,SAMN34043066,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.145258101
SRR24044318,SAMN34043065,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.244643784
SRR24044319,SAMN34043064,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.118239648
SRR24044320,SAMN34043046,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.378459103
SRR24044322,SAMN34043062,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.062469894
SRR24044323,SAMN34043061,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.324280969
SRR24044324,SAMN34043060,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.555373039
SRR24044325,SAMN34043059,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.364896947
SRR24044326,SAMN34043058,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.072658514
SRR24044328,SAMN34043056,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.066157816
SRR24044330,SAMN34043054,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.14619883
SRR24044331,SAMN34043045,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.442920292
SRR24044332,SAMN34043044,PRJNA951460,gut metagenome,"China: Chang Zhou, Jiang Su",31.79,119.95,compost,0.167268762
SRR24079425,SAMN32331377,PRJNA914269,hot springs metagenome,Panama,8.70508,-80.26919,hotspring,1.497354073
SRR24079426,SAMN32331433,PRJNA914269,hot springs metagenome,Panama,9.19492,-83.28059,hotspring,1.601417245
SRR24079427,SAMN32331432,PRJNA914269,hot springs metagenome,Panama,10.485523,-84.11323,hotspring,0.483641394
SRR24079428,SAMN32331431,PRJNA914269,hot springs metagenome,Panama,10.485523,-84.113229,hotspring,0.381259961
SRR24079432,SAMN32331428,PRJNA914269,hot springs metagenome,Costa Rica,8.15755,-81.13097,hotspring,0.121397701
SRR24079433,SAMN32331427,PRJNA914269,hot springs metagenome,Panama,8.15755,-81.13097,hotspring,0.095570759
SRR24079434,SAMN32331426,PRJNA914269,hot springs metagenome,Panama,8.63591,-82.22369,hotspring,0.161630356
SRR24079436,SAMN32331424,PRJNA914269,hot springs metagenome,Costa Rica,9.30283,-83.29782,hotspring,0.436671343
SRR24079437,SAMN32331423,PRJNA914269,hot springs metagenome,Costa Rica,9.30283,-83.29782,hotspring,0.076416283
SRR24079438,SAMN32331422,PRJNA914269,hot springs metagenome,Panama,10.488755,-84.113598,hotspring,3.45776811
SRR24079439,SAMN32331421,PRJNA914269,hot springs metagenome,Panama,8.57554,-83.36416,hotspring,0.513993898
SRR24079441,SAMN32331375,PRJNA914269,hot springs metagenome,Panama,8.66645,-82.3491,hotspring,1.403793362
SRR24079446,SAMN32331415,PRJNA914269,hot springs metagenome,Panama,9.34391,-83.59565,hotspring,0.577184785
SRR24079447,SAMN32331414,PRJNA914269,hot springs metagenome,Panama,9.34391,-83.59565,hotspring,0.584955107
SRR24079450,SAMN32331411,PRJNA914269,hot springs metagenome,Panama,8.86966,-82.69282,hotspring,2.31557055
SRR24079451,SAMN32331410,PRJNA914269,hot springs metagenome,Panama,8.87095,-82.6899,hotspring,0.788288234
SRR24079453,SAMN32331409,PRJNA914269,hot springs metagenome,Panama,8.87095,-82.6899,hotspring,0.389819588
SRR24079454,SAMN32331408,PRJNA914269,hot springs metagenome,Costa Rica,10.427103,-84.36854,hotspring,6.255664173
SRR24079455,SAMN32331407,PRJNA914269,hot springs metagenome,Costa Rica,10.427103,-84.368543,hotspring,0.64569124
SRR24079458,SAMN32331404,PRJNA914269,hot springs metagenome,Panama,8.80736,-79.79061,hotspring,0.219510425
SRR24079465,SAMN32331398,PRJNA914269,hot springs metagenome,Iceland,64.008117,-21.17949,hotspring,193.5714286
SRR24079466,SAMN32331397,PRJNA914269,hot springs metagenome,Panama,9.36022,-83.91664,hotspring,0.314207396
SRR24079477,SAMN32331387,PRJNA914269,hot springs metagenome,Panama,9.938223,-83.161331,hotspring,0.119438749
SRR24079480,SAMN32331384,PRJNA914269,hot springs metagenome,Panama,9.735746,-82.82574,hotspring,0.310124757
SRR24079483,SAMN32331381,PRJNA914269,hot springs metagenome,Panama,8.40448,-80.80375,hotspring,0.833874459
SRR24202167,SAMN20425723,PRJNA749920,marine metagenome,not applicable ,-46.85,142.11,marine,0.166426772
SRR2903329,SAMN02440304,PRJNA202911,soil metagenome,"Canada: Victoria Harbour, British Columbia",48.4244,-123.3881,petroleum,0.458359676
SRR3961733,SAMN05449938,PRJNA335670,hot springs metagenome,"India: Anhoni, Madhya Pradesh",22.65,78.36,hotspring,3.283340844
SRR3961734,SAMN05449939,PRJNA335670,hot springs metagenome,"India: Anhoni, Madhya Pradesh",22.65,78.36,hotspring,3.377247236
SRR3961739,SAMN05449940,PRJNA335670,hot springs metagenome,"India: Anhoni, Madhya Pradesh",22.65,78.36,hotspring,6.831659063
SRR3961740,SAMN05449941,PRJNA335670,hot springs metagenome,"India: Tattapani, Chhattisgarh",23.41,83.39,hotspring,4.319584992
SRR3961742,SAMN05449943,PRJNA335670,hot springs metagenome,"India: Tattapani, Chhattisgarh",23.41,83.39,hotspring,0.173775671
SRR3961743,SAMN05449944,PRJNA335670,hot springs metagenome,"India: Tattapani, Chhattisgarh",23.41,83.39,hotspring,0.29502461
SRR3988885,SAMN09200120,PRJNA469946,marine metagenome,Canada: British Columbia,48.6,-123.5,marine,127.0714286
SRR4140275,SAMN05720246,PRJNA340593,plant metagenome,"Mexico:Guanajuato, Mexico",21.0936,-100.2988,phyllosphere,3.341375753
SRR4140276,SAMN05720244,PRJNA340594,plant metagenome,"Guanajuato, Mexico ",21.7658,-100.163,phyllosphere,4.251563154
SRR4140277,SAMN05720243,PRJNA340595,plant metagenome,"Guanajuato, Mexico ",20.6863,-101.8747,phyllosphere,11.65072434
SRR4141180,SAMN05720235,PRJNA340599,plant metagenome,"Mexico:Guanajuato, Mexico",21.0936,-100.2988,phyllosphere,2.703313705
SRR4142282,SAMN05720286,PRJNA340602,plant metagenome,"Guanajuato, Mexico ",21.7658,-100.163,phyllosphere,2.041806347
SRR4142283,SAMN05720285,PRJNA340598,plant metagenome,"Guanajuato, Mexico ",21.7658,-100.163,phyllosphere,45.67337632
SRR4142417,SAMN05720241,PRJNA340597,plant metagenome,"Mexico:Guanajuato, Mexico",21.0936,-100.2988,phyllosphere,6.339770963
SRR4142418,SAMN05720240,PRJNA340600,plant metagenome,"Guanajuato, Mexico ",21.7658,-100.163,phyllosphere,11.94496666
SRR4142430,SAMN05720245,PRJNA340601,plant metagenome,"Guanajuato, Mexico ",21.7658,-100.163,phyllosphere,0.476764409
SRR4142459,SAMN05720236,PRJNA340606,plant metagenome,"Guanajuato, Mexico ",21.7658,-100.163,phyllosphere,0.420786871
SRR4142460,SAMN05720169,PRJNA340607,plant metagenome,"Guanajuato, Mexico ",21.7658,-100.163,phyllosphere,2.329948532
SRR5124966,SAMN06174251,PRJNA358409,wetland metagenome,Cameroon,3.51,11.31,wetland,0.394911486
SRR5124967,SAMN06173261,PRJNA358409,wetland metagenome,Cameroon,3.51,11.31,wetland,0.442133236
SRR5124969,SAMN06174250,PRJNA358409,wetland metagenome,Cameroon,3.51,11.31,wetland,0.375691163
SRR5124970,SAMN06173259,PRJNA358409,wetland metagenome,Cameroon,3.51,11.31,wetland,0.327525078
SRR5124971,SAMN06173260,PRJNA358409,wetland metagenome,Cameroon,3.51,11.31,wetland,0.351208249
SRR5166355,SAMN05720238,PRJNA340605,plant metagenome,,21.0936,-100.2988,phyllosphere,1.409735559
SRR5198900,SAMN06251439,PRJNA362960,wetland metagenome,,38.1072,-121.6485,wetland,0.676981218
SRR5198901,SAMN06251439,PRJNA362960,wetland metagenome,,38.1072,-121.6485,wetland,0.869558214
SRR5198902,SAMN06251439,PRJNA362960,wetland metagenome,,38.1072,-121.6485,wetland,0.729531576
SRR5198903,SAMN06251439,PRJNA362960,wetland metagenome,,38.1072,-121.6485,wetland,1.708144111
SRR5208282,SAMN06264539,PRJNA365560,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,0.832730265
SRR5208283,SAMN06266322,PRJNA365561,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,1.608840491
SRR5208337,SAMN06266323,PRJNA365562,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,0.87684151
SRR5210212,SAMN06265055,PRJNA365354,soil metagenome,"USA:South San Francisco, USA",37.496,-122.1329,wetland,1.245272002
SRR5210214,SAMN06265038,PRJNA365351,soil metagenome,,37.4962,-122.1329,wetland,0.33529332
SRR5210316,SAMN06266277,PRJNA365355,soil metagenome,"USA:South San Francisco, USA",37.4965,-122.1329,wetland,1.633458498
SRR5210466,SAMN06266280,PRJNA365361,soil metagenome,,37.4971,-122.129,wetland,0.194644892
SRR5210468,SAMN06266281,PRJNA365363,soil metagenome,"USA:South San Francisco, USA",37.4973,-122.1295,wetland,0.227289163
SRR5210470,SAMN06266278,PRJNA365356,soil metagenome,,37.4965,-122.1329,wetland,0.661575918
SRR5214154,SAMN06264876,PRJNA364989,hot springs metagenome,,34.9956,-98.6889,hotspring,0.698324022
SRR5214155,SAMN06266181,PRJNA364990,hot springs metagenome,"USA: Zodletone Spring, Oklahoma",34.9956,-98.6889,hotspring,0.188285779
SRR5214705,SAMN06266162,PRJNA364998,hot springs metagenome,,-22.5304,30.6814,hotspring,1.562279665
SRR5246785,SAMN06268462,PRJNA366360,wetland metagenome,,38.107,-121.6475,wetland,5.229950795
SRR5246787,SAMN06268462,PRJNA366360,wetland metagenome,,38.107,-121.6475,wetland,5.229950795
SRR5246790,SAMN06268466,PRJNA366364,wetland metagenome,,38.1075,-121.6497,wetland,1.926452906
SRR5246791,SAMN06268466,PRJNA366364,wetland metagenome,,38.1075,-121.6497,wetland,3.044915879
SRR5248875,SAMN06268369,PRJNA366136,hot springs metagenome,,44.611006,-110.440182,hotspring,0.090151265
SRR5248876,SAMN06268369,PRJNA366136,hot springs metagenome,,44.611006,-110.440182,hotspring,0.117690043
SRR5271154,SAMN06267841,PRJNA365844,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,1.109287593
SRR5271155,SAMN06267843,PRJNA365846,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,0.892357738
SRR5271156,SAMN06267842,PRJNA365845,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,1.223180425
SRR5271157,SAMN06267844,PRJNA365847,soil metagenome,"Canada:Calvert Island, British Columbia, Canada",51.62,-128.09,bog,1.236508666
SRR5271163,SAMN06267847,PRJNA365850,soil metagenome,"Canada:Calvert Island, British Columbia, Canada",51.62,-128.09,bog,1.180503229
SRR5271165,SAMN06267845,PRJNA365848,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,1.093588683
SRR5271166,SAMN06267846,PRJNA365849,soil metagenome,"Canada:Calvert Island, British Columbia, Canada",51.62,-128.09,bog,1.594317208
SRR5271167,SAMN06267848,PRJNA365851,soil metagenome,"Canada:Calvert Island, British Columbia, Canada",51.62,-128.09,bog,1.080332476
SRR5271168,SAMN06267849,PRJNA365852,soil metagenome,"Canada:Calvert Island, British Columbia, Canada",51.62,-128.09,bog,1.502119047
SRR5271169,SAMN06267851,PRJNA365729,soil metagenome,,51.62,-128.09,bog,1.97660524
SRR5271170,SAMN06267850,PRJNA365853,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,1.086924655
SRR5277367,SAMN06267852,PRJNA365730,soil metagenome,"Canada: Calvert Island, British Columbia",51.62,-128.09,bog,0.802218257
SRR5278467,SAMN06368351,PRJNA376229,wastewater metagenome,China: Guangdong,23.13,117.19,rhizosphere,2.903127586
SRR5278468,SAMN06368350,PRJNA376229,wastewater metagenome,China: Guangdong,23.13,117.19,rhizosphere,3.775012651
SRR5278471,SAMN06368347,PRJNA376229,wastewater metagenome,China: Guangdong,23.13,117.19,rhizosphere,5.795178278
SRR5278472,SAMN06368346,PRJNA376229,wastewater metagenome,China: Guangdong,23.13,117.19,rhizosphere,1.964946085
SRR5440531,SAMN06712538,PRJNA382698,peat metagenome,USA: Marcell Experimental Forest S1 Bog in Minnesota,47.506,-93.454,bog,0.686534028
SRR5440533,SAMN06712536,PRJNA382698,peat metagenome,USA: Marcell Experimental Forest S1 Bog in Minnesota,47.506,-93.454,bog,0.201983107
SRR5440534,SAMN06712535,PRJNA382698,peat metagenome,USA: Marcell Experimental Forest S1 Bog in Minnesota,47.506,-93.454,bog,0.882796781
SRR5440535,SAMN06712534,PRJNA382698,peat metagenome,USA: Marcell Experimental Forest Bog Lake Fenin Minnesota,47.505,-93.489,bog,1.410835214
SRR5451032,SAMN06706403,PRJNA382437,hot springs metagenome,"Chile: Los lagos, Porcelana Hot Spring",-42.27291,-72.27393,hotspring,0.464791446
SRR5468417,SAMN06266276,PRJNA365352,soil metagenome,,37.4962,-122.1329,wetland,0.818745019
SRR5468418,SAMN06264478,PRJNA365353,soil metagenome,,37.496,-122.1329,wetland,0.78556881
SRR5468562,SAMN06267029,PRJNA367355,hot springs metagenome,USA:Little Hot Creek 4,37.6906,-118.8442,hotspring,1.972075412
SRR5469038,SAMN06818715,PRJNA383879,groundwater metagenome,China,28.14,91.47,hotspring,1.97403403
SRR5476650,SAMN06267290,PRJNA367439,wetland metagenome,,41.2239,-82.3039,wetland,2.062933123
SRR5476985,SAMN06267291,PRJNA367440,wetland metagenome,,41.224,-82.304,wetland,1.615085131
SRR5476986,SAMN06267292,PRJNA367441,wetland metagenome,,41.224,-82.304,wetland,1.769334123
SRR5494301,NA,NA,NA,NA,NA,NA,wetland,3.535561797
SRR5494512,SAMN06344038,PRJNA375380,wetland metagenome,USA: St. Louis River estuary,46.707776,-92.145423,wetland,1.274397193
SRR5494513,SAMN06344041,PRJNA375383,wetland metagenome,USA: St. Louis River estuary,46.707776,-92.145423,wetland,0.454000227
SRR5494540,NA,NA,NA,NA,NA,NA,wetland,1.643765306
SRR5494549,NA,NA,NA,NA,NA,NA,wetland,1.450712952
SRR5580868,SAMN06343853,PRJNA375325,aquatic metagenome,,51.1699,-116.1578,hotspring,2.27200785
SRR5580901,SAMN06343855,PRJNA375327,sediment metagenome,,49.9543,-116.5155,hotspring,0.121415216
SRR5580902,SAMN06343857,PRJNA375329,sediment metagenome,Canada: British Columbia,49.9543,-116.5155,hotspring,0.655467721
SRR5580903,SAMN06343858,PRJNA375330,sediment metagenome,,49.9543,-116.5155,hotspring,0.11110602
SRR5581334,SAMN06343859,PRJNA375331,sediment metagenome,,60.1987,-125.5127,hotspring,0.950650715
SRR5626781,SAMN06894560,PRJNA385596,soil metagenome,"Germany: Rostock, Mecklenburg Western-Pomerania",54.061789,12.085367,compost,4.272959184
SRR5626789,SAMN06894552,PRJNA385596,soil metagenome,"Germany: Freising, Bavaria",48.403717,11.692481,compost,4.736369649
SRR5626793,SAMN06894548,PRJNA385596,soil metagenome,"Germany: Freising, Bavaria",48.403717,11.692481,compost,4.249887792
SRR5626794,SAMN06894547,PRJNA385596,soil metagenome,"Germany: Freising, Bavaria",48.403717,11.692481,compost,6.684747317
SRR5626797,SAMN06894544,PRJNA385596,soil metagenome,"Germany: Freising, Bavaria",48.403717,11.692481,compost,6.704851752
SRR5626799,SAMN06894563,PRJNA385596,soil metagenome,,54.061789,12.085367,compost,5.551719376
SRR5688572,SAMN06343757,PRJNA375189,soil metagenome,,41.7655,-111.8143,compost,1.080750937
SRR5690554,SAMN06343762,PRJNA375194,soil metagenome,,41.7655,-111.8143,compost,0.04612461
SRR5690606,SAMN06343763,PRJNA375195,soil metagenome,,41.7655,-111.8143,compost,0.312455683
SRR5747841,SAMN06267239,PRJNA367388,hot springs metagenome,"USA:Beatty, NV",36.96,-116.72,hotspring,0.45993392
SRR5747861,SAMN06267240,PRJNA367389,hot springs metagenome,"USA:Beatty, NV",36.96,-116.72,hotspring,0.605262006
SRR5817585,SAMN05892929,PRJNA338276,wetland metagenome,,41.382783,-82.51465,wetland,4.298051661
SRR5817586,SAMN05892941,PRJNA338276,wetland metagenome,,41.382783,-82.51465,wetland,5.092859976
SRR5817587,SAMN05892948,PRJNA338276,wetland metagenome,,41.382783,-82.51465,wetland,3.02264132
SRR5817588,SAMN05892986,PRJNA338276,wetland metagenome,,41.382783,-82.51465,wetland,2.086485527
SRR5817589,SAMN05893001,PRJNA338276,wetland metagenome,,41.382783,-82.51465,wetland,1.428462642
SRR5817590,SAMN05893009,PRJNA338276,wetland metagenome,,41.382783,-82.51465,wetland,1.110290822
SRR6047969,SAMN07632879,PRJNA405726,wetland metagenome,,46.6972164,-92.3279105,wetland,3.789434332
SRR6049666,SAMN07631051,PRJNA405918,hot springs metagenome,USA: Yellowstone National Park,44.61,-110.44,hotspring,0.098378225
SRR6050776,SAMN07631262,PRJNA406007,plant metagenome,,30.387,-97.7301,phyllosphere,3.63602267
SRR6056278,SAMN07631163,PRJNA406002,soil metagenome,"USA:South San Francisco, USA",37.4972,-122.1293,wetland,0.205
SRR6056279,SAMN07631162,PRJNA406001,soil metagenome,"USA:South San Francisco, USA",37.4973,-122.1295,wetland,0.075722009
SRR6056322,SAMN07631263,PRJNA406008,plant metagenome,,30.387,-97.7301,phyllosphere,78.57142857
SRR6056323,SAMN07631267,PRJNA406012,plant metagenome,,30.387,-97.7301,phyllosphere,21.67487685
SRR6056335,SAMN07631268,PRJNA406013,plant metagenome,,30.387,-97.7301,phyllosphere,2.582644628
SRR6201971,SAMN06268735,PRJNA366613,compost metagenome,"USA:Emeryville, CA",37.840898,-122.28961,compost,0.273475577
SRR6201975,SAMN06268774,PRJNA366676,compost metagenome,,37.86971,-122.31414,compost,0.838740835
SRR6311222,SAMN08046057,PRJNA419239,hot springs metagenome,"Russia: Kamchatka, Uzon Caldera",54.5,159.967,hotspring,0.349245349
SRR6484323,SAMN07630782,PRJNA404447,landfill metagenome,,43.442,-80.577,landfill,0.050205782
SRR6484324,SAMN07630779,PRJNA404444,groundwater metagenome,,43.442,-80.577,landfill,0.027461109
SRR6484325,SAMN07630780,PRJNA404445,landfill metagenome,,43.442,-80.577,landfill,0.061937125
SRR6490520,SAMN07631788,PRJNA406792,permafrost metagenome,Sweden: Stordalen,68.35,19.05,bog,0.584919757
SRR6491179,SAMN07631790,PRJNA406794,permafrost metagenome,Sweden: Stordalen,68.35,19.05,bog,0.17149717
SRR6505091,SAMN07631792,PRJNA406796,permafrost metagenome,Sweden: Stordalen,68.35,19.05,bog,1.120490215
SRR6689519,SAMN08498929,PRJNA433515,bioreactor metagenome,,45.386549,11.91084,landfill,0.694571795
SRR6689521,SAMN08498928,PRJNA433515,bioreactor metagenome,Italy: Padova,45.386549,11.91084,landfill,2.267573696
SRR6689523,SAMN08498926,PRJNA433515,bioreactor metagenome,Italy: Padova,45.386549,11.91084,landfill,0.983365949
SRR6689529,SAMN08498920,PRJNA433515,bioreactor metagenome,Italy: Padova,45.386549,11.91084,landfill,1.232492997
SRR6713625,NA,NA,NA,NA,NA,NA,compost,0.132048937
SRR6713627,NA,NA,NA,NA,NA,NA,compost,0.142170711
SRR6713630,NA,NA,NA,NA,NA,NA,compost,0.10037238
SRR6713631,NA,NA,NA,NA,NA,NA,compost,0.114360875
SRR6713632,NA,NA,NA,NA,NA,NA,compost,0.214287154
SRR6713633,NA,NA,NA,NA,NA,NA,compost,0.104554179
SRR6713634,NA,NA,NA,NA,NA,NA,compost,0.4522329
SRR6713635,NA,NA,NA,NA,NA,NA,compost,0.118090922
SRR6713636,NA,NA,NA,NA,NA,NA,compost,0.707858886
SRR6826357,SAMN06268775,PRJNA366677,compost metagenome,,37.840898,-122.289614,compost,0.377955831
SRR6958704,SAMN08777424,PRJNA444395,soil metagenome,,37.83,-122.29,compost,0.63565859
SRR6958719,SAMN08776593,PRJNA444401,soil metagenome,,37.83,-122.29,compost,14.96912929
SRR6958720,SAMN08776593,PRJNA444401,soil metagenome,,37.83,-122.29,compost,10.52989944
SRR6958906,SAMN08776898,PRJNA444406,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,2.469911469
SRR6958907,SAMN08776898,PRJNA444406,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,3.226214934
SRR6958908,SAMN08777408,PRJNA444403,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,5.377636556
SRR6958909,SAMN08777408,PRJNA444403,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,3.580479967
SRR6958989,SAMN08776897,PRJNA444408,soil metagenome,,37.83,-122.29,compost,1.171722173
SRR6958990,SAMN08776897,PRJNA444408,soil metagenome,,37.83,-122.29,compost,0.811276379
SRR6959023,SAMN08777407,PRJNA444412,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,3.23067021
SRR6959024,SAMN08777407,PRJNA444412,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,1.930960245
SRR6960546,SAMN08778866,PRJNA443726,permafrost metagenome,Sweden: Stordalen,68.35,19.05,bog,0.284750835
SRR6987320,SAMN08778776,PRJNA443619,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,6.424889543
SRR6987321,SAMN08778655,PRJNA443912,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,5.488929889
SRR6987322,SAMN08777323,PRJNA443914,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,8.513289037
SRR6987407,SAMN08778781,PRJNA443632,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,4.43452381
SRR6987409,SAMN08778777,PRJNA443620,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,4.861111111
SRR6987410,SAMN08777322,PRJNA443621,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,14.21499293
SRR6987439,SAMN08778319,PRJNA443633,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,10.50141911
SRR6987470,SAMN08778320,PRJNA443634,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,3.283052351
SRR6987546,SAMN08777320,PRJNA443637,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,5.925324675
SRR6987547,SAMN08778323,PRJNA443639,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,1.753260696
SRR6987548,SAMN08778324,PRJNA443641,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,4.16818303
SRR6987549,SAMN08778322,PRJNA443638,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,3.327645051
SRR6987550,SAMN08777479,PRJNA443640,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,3.190122648
SRR6987551,SAMN08777478,PRJNA443642,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,2.143286047
SRR6987775,SAMN08778325,PRJNA443643,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,1.906135125
SRR6987777,SAMN08776965,PRJNA443645,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,2.124641605
SRR6987778,SAMN08776966,PRJNA443644,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,1.070319432
SRR6987782,SAMN08777319,PRJNA443647,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,9.708249704
SRR6987783,SAMN08778783,PRJNA443648,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,7.589285714
SRR6987786,SAMN08777477,PRJNA443651,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,4.332552693
SRR6988715,SAMN08779035,PRJNA443652,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,10.40640394
SRR6988716,SAMN08779036,PRJNA443654,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,5.397217235
SRR6988717,SAMN08777318,PRJNA443653,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,10.08589452
SRR6988745,SAMN08779037,PRJNA443655,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,7.283464567
SRR6988746,SAMN08779038,PRJNA443657,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,3.695558249
SRR6988747,SAMN08777476,PRJNA443656,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,5.702554745
SRR6988748,SAMN08777688,PRJNA443660,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,6.560310449
SRR6988749,SAMN08779039,PRJNA443659,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,12.02592739
